SN,position
4287585326,6918951
4344516691,325320
4293994224,7622209
4311386262,3323526
4323567743,5521686
4324323710,5746926
4287483491,6983927
4345164821,466112
4310535364,3199992
4309571954,3080738
4268552606,5841365
4339804416,8409054
4253744272,3204651
4277134691,558339
4327821061,6406648
4283049525,1627321
4265570713,5457557
4307277704,2533270
4306341863,2392286
4294795245,7984365
4268431042,6006269
4244353982,3010109
4277578303,629951
4287810310,2468987
4271327852,6686087
4272852010,6606469
4295748295,7835123
4304933625,2099908
4266414040,5417047
4276260995,415055
4310673312,3222790
4283764052,1755979
4255795574,3751917
4340268380,8477647
4326376386,6117828
4341490716,8591988
4326779516,6290734
4312170085,3534070
4314902583,4029656
4308777281,2850776
4302533351,1646736
4258145975,4150275
4286157890,7104711
4250556085,2562561
4334177013,7668620
4326342451,6112544
4305454134,2170700
4295534924,7848899
4252983254,3230441
4326384451,6119370
4320169092,4870252
4257270091,4571447
4293244970,7513139
4329482791,6737060
4248950996,2587469
4266263444,5501029
4344542543,270062
4335920842,7985334
4252319175,2903807
4317434402,4456922
4278433681,907763
4332283546,7328768
4325894226,5921450
4287346560,2405557
4268947476,6076423
4276431342,641067
4268409751,5953707
4255732913,3568669
4342020270,8559283
4326528102,6141894
4318874711,4761722
4290014956,7093725
4322818570,5430578
4310713341,3229286
4309452766,2948750
4313173373,3684472
4267226762,5699741
4311516915,3340002
4326612102,6152926
4331434015,6994754
4306362933,2395922
4265089102,5339939
4346520614,545690
4332881932,7537728
4276133083,533085
4255402970,3597183
4262121850,5048901
4327541326,6367444
4321355570,5251554
4327933061,6423702
4343457591,116550
4319012423,4782264
4341821341,8546052
4313387260,3835316
4345747254,518258
4262845716,4931243
4297457640,638388
4329077502,6698248
4333083311,7442614
4276134634,640385
4309559343,2962878
4345305344,426136
4261930503,4620363
4344695574,364864
4338265105,8404333
4324507305,5775074
4331802204,7009224
4319048425,8074689
4274972601,202887
4320017870,4968340
4303382926,8018787
4344983392,549344
4294217200,7707011
4255191640,3580543
4288317913,7062493
4298203486,830462
4250447272,2643537
4257123500,3840915
4330462625,6887682
4338562933,8289038
4253836193,3086805
4319164301,4801042
4268964523,5959103
4253937660,3345999
4270511630,6291717
4271842035,6464711
4285362535,1954411
4335390721,7735978
4327328666,6220694
4314533764,4197322
4311615965,3472594
4300978824,1329334
4335719640,7811276
4270004933,6169335
4329296565,6718484
4276050085,499083
4322431470,5369204
4282779104,1799815
4300050624,1207464
4260577241,4662743
4298053756,8004149
4342940674,278276
4268746193,5992115
4254055573,3576103
4283179353,1697839
4260012691,4341889
4287286802,2361521
4303936276,1940696
4253108495,3182551
4321440362,5257090
4288486554,6933235
4330929956,7144090
4283258416,1732667
4337943245,8171180
4334100514,7528586
4291740843,7386995
4254411276,3350773
4299152830,961352
4269163603,6012437
4257263006,3779637
4256428201,3669831
4271093735,6643591
4277234500,611043
4280028443,1138619
4302098485,1586506
4326748381,6169676
4303533894,8021503
4280245793,1451117
4321386532,5138496
4279502076,976695
4301363286,1391678
4259560922,4231681
4343322944,57632
4337351771,8153022
4327851920,6411324
4280137934,1218491
4306998894,2497626
4346017701,544688
4258169613,4064311
4252251301,3142955
4277886863,742997
4338292873,8255144
4324037841,5946290
4277003824,679277
4310707601,3433834
4302579363,1490622
4274936363,169535
4339538136,8414898
4321853421,5294642
4307205350,2667602
4281121585,1337803
4311018250,3274502
4286485593,2327671
4328987423,6573882
4251379882,3072371
4302835084,1690320
4263285725,5027843
4339576861,8429055
4250362336,2539155
4332808594,7319874
4311710535,3358168
4309586853,2965596
4270208795,6288619
4321302484,5129490
4278814886,1167981
4264572561,5079079
4335249133,7676786
4299366886,994972
4340791976,8582075
4262090836,4892763
4311559173,4535812
4262056293,4586957
4281219294,1338889
4336316316,7816536
4286892842,2438541
4286967893,2430591
4250697861,2700313
4296291160,8284183
4262150804,4725181
4251248282,2687293
4255070002,4252167
4323917581,5688960
4280954952,1257443
4321991424,5309612
4309306260,2931096
4315184996,4070190
4333722680,7404016
4264950373,5184743
4315472405,4107426
4289570666,7027609
4270796073,6361467
4290024045,7182173
4327024472,6201142
4297947485,698792
4317684722,4481202
4271623182,6350383
4250089594,2713299
4323460400,5511652
4321274031,5126966
4261167772,4908615
4305920581,2215330
4278458214,966457
4263318496,4970765
4326202576,6093280
4256162632,3588729
4250306255,2579969
4287290081,6880961
4267504161,5657043
4287098900,6983155
4255178826,3580253
4308089030,2742394
4258267764,4099959
4328140493,6455750
4276737942,712819
4278281221,1247353
4332921574,7458458
4266982742,5648367
4291790602,7222357
4312678355,3611266
4339275146,8399725
4306225302,2373434
4311853114,3495298
4330027026,6817374
4281861942,1509575
4311598550,3470740
4264110196,5092355
4309983160,3123304
4259759604,4371501
4312885791,3642434
4306216843,2231150
4334748891,8518146
4296662742,8327423
4341264804,8516513
4318691521,4733960
4300643885,1277852
4280708924,1111871
4321491742,5149918
4285058341,2016951
4325058091,5856044
4257626730,3945759
4284011480,2213697
4296531256,8311979
4336344692,7930586
4338298521,8339978
4304725331,2269014
4293008580,7440947
4334338094,7552644
4341387960,8636005
4310242753,3006054
4332585493,7278318
4323721231,5664630
4296741013,8334857
4292099766,7468587
4258249273,4034075
4254972750,3495733
4299283144,982370
4322337305,5354286
4283768580,1682567
4286843960,6937545
4285943454,2410195
4250869921,2632561
4272576663,6664727
4335413913,7766850
4307731256,2584922
4324143736,5719134
4310133752,3142666
4320660330,8080281
4313382953,3711402
4328064834,6443748
4286935516,2370755
4304730474,2065578
4299157833,962314
4253016062,2964875
4341712524,8586009
4258225355,4064723
4274221722,239185
4257700845,3911143
4309218454,2918724
4320851334,5233724
4331106371,6970066
4267828051,5820135
4332165401,7229764
4291380262,7249353
4264341852,5162397
4250067290,2695905
4323609301,5653350
4255245746,3482789
4275068755,278087
4304393273,2007678
4322631740,5602268
4259820106,4216403
4341746216,8600345
4306931624,2656160
4256183584,3849685
4341982293,8578534
4314515306,3967660
4315995165,4151540
4305050536,2117346
4297107323,8195203
4300492560,8010095
4304901101,2272680
4329722865,6769184
4333401634,7368290
4264576610,5216137
4283511142,1957639
4251772195,2953751
4316457176,4327424
4286651644,2288859
4305348795,2158618
4260109372,4482161
4344953480,327410
4262470564,4728295
4288865210,6998631
4265350165,5291637
4305905446,2333990
4322846990,5433698
4331964641,7197556
4308704960,2839192
4272152673,6541275
4310266004,3161334
4257814956,4130263
4309981653,2994876
4259459153,4246179
4279582134,977347
4332601862,7154656
4319326605,4914318
4297159016,591672
4286665526,2398255
4293012651,7414407
4292595926,7522197
4260895133,4489715
4302640941,1661108
4317702712,4482556
4328888141,6561638
4343973992,346518
4261012383,4629679
4268548491,420659
4319576645,4840356
4257981070,4477639
4342431295,8647093
4311720965,3481438
4252629931,3077443
4263228115,4847075
4312537143,3396876
4258671723,4173591
4266635203,5505021
4314532644,3970884
4324400732,5758408
4299316022,986278
4319758785,4940138
4322516520,5382716
4264029545,5159081
4322723812,5415674
4283735584,1891479
4268215803,6055923
4299279434,1170970
4309349590,2935802
4250227413,2730897
4342639685,51584
4344457552,567358
4340059404,8492067
4291990765,7280291
4290476481,7111577
4306937106,2488144
4250870820,2632625
4325233640,6261446
4344760991,435930
4339728901,8423407
4273429005,6866831
4303517455,1777220
4254712803,3332297
4272903025,6640413
4261526824,4493727
4258088881,3997269
4326685716,6287284
4334465892,7607846
4323612650,5525888
4280235691,1190369
4258264275,4034233
4323135294,5474952
4299703811,1044696
4316825892,4384642
4341336506,8524493
4280931594,1419989
4308057202,2737908
4304313182,1995246
4282109230,1651101
4343836744,45536
4346580626,580050
4334804261,7455144
4249646295,2589787
4307660453,2694326
4316126986,4544310
4320607292,5043192
4333077674,7282966
4275042413,112423
4263243261,4869189
4259137411,4210889
4273644782,6817815
4298321613,841492
4272208555,6708185
4322040715,5315268
4283123401,1904381
4257969800,4113493
4311948410,3377386
4290038406,7052767
4339885900,8469200
4338475724,8270320
4340862175,8522528
4263229563,5001051
4312769473,3626106
4273499926,20747
4302751040,1677640
4342111012,8624242
4307381584,2545226
4330090133,6826544
4322731291,5417048
4262329746,4927619
4335140176,7643300
4309814331,2986392
4276857992,805327
4328002066,6433272
4319792621,4943918
4273933370,24769
4298321576,841484
4331770144,7056096
4338111260,8267786
4308552850,2814568
4260420964,4433909
4283844983,1778045
4324066353,5708012
4256797963,3853671
4270259932,6255503
4314572076,3977730
4297653426,663186
4270511151,6258339
4254872274,3510299
4293401420,7553799
4339666656,8436795
4306582140,2431720
4309219644,2918958
4258822805,4105685
4295260185,7754493
4266822943,5608437
4251357703,2793419
4263693033,5210125
4329799773,6781372
4280580673,1111277
4304782484,2074248
4301900805,1565600
4316735113,4369524
4266099972,5547585
4287354201,2390565
4298424406,738210
4313398283,3713022
4342289943,8602680
4315884215,4145744
4338770601,8353398
4264743770,5268291
4264474270,5111219
4286721585,2460735
4314248643,3767944
4324369195,5557238
4271171940,6507513
4251737921,2821233
4286967860,2430585
4341709993,8673933
4321320404,8082327
4275760311,233689
4273831741,159767
4307674254,2695934
4261502910,4583787
4279705183,1185903
4263425666,5028259
4337686135,8034876
4341260464,8583649
4253323760,3158119
4344371894,508710
4305526352,2179434
4317377212,4450218
4291528990,7535333
4250689612,2932871
4339884662,8424342
4322199803,5335138
4296019685,8260297
4273148235,6770983
4322302331,5348708
4276005053,548703
4333701945,7648638
4292354161,7407285
4270224851,6357461
4284296730,1865901
4292064394,7350793
4327660024,6384452
4255629265,3598741
4251700526,2765891
4321466881,5147080
4307983120,2727776
4263991196,5142403
4334937515,7763462
4291598275,7119619
4306893360,2480786
4331317281,6987584
4335797141,7740812
4322027172,5185610
4284983032,2117021
4336416221,8123588
4252885453,3145879
4334416774,7577120
4317837996,4616548
4296304585,8174211
4338624581,8342870
4258455655,4222333
4271901944,6584093
4313352201,3707514
4302586341,1490958
4258959320,4225429
4311138436,3447796
4330224706,6848722
4310545886,3201822
4275984171,548527
4293329585,7569941
4271147064,420679
4325421881,5994706
4273802772,208815
4313153316,3682080
4308167161,2753100
4316516853,4336692
4342843551,8677712
4280650765,1326041
4311047252,3443170
4326677633,6286798
4311602691,3349034
4317065642,4417650
4263433381,5119087
4344267476,299680
4267116744,5595989
4281646681,1292689
4298927301,925710
4327395634,6224086
4312578141,3595250
4301659773,1429154
4335850805,7827252
4326103305,6078288
4287824726,6956271
4345520071,384472
4264789815,5234725
4319310715,4914010
4252247241,2976215
4332482125,7202576
4316332101,4164800
4295341116,7905515
4335932366,7985364
4286974963,2386443
4270533260,6657503
4254448321,3329305
4315278811,4083190
4336196001,7887108
4309562924,3079596
4311281450,3309606
4299968492,1201832
4300400915,1111576
4310632605,3216360
4324681723,5802700
4295323373,8133519
4300331022,1233970
4283813376,1756769
4310612412,3212706
4324534782,5780216
4327550975,6230076
4329303145,6719316
4334917263,7673916
4333193174,7601872
4256742081,3790111
4325002861,5849354
4271026760,6346873
4339200714,8369378
4256356112,3669411
4280579321,1365205
4279528691,1118347
4319304706,4913628
4309794090,2985232
4344093390,402006
4341052645,8613865
4312834816,3634710
4277725244,893407
4314330403,3937856
4298117364,823314
4343560900,386280
4330738451,6927822
4278980543,909201
4303953522,1943096
4299760006,1053170
4328058280,6442480
4272314535,6602541
4334831771,7656358
4291443925,7249673
4287624552,2436459
4269817882,6403849
4340267492,8465363
4299137290,958828
4256958123,3855257
4334518602,7653476
4265570164,5409593
4309025722,2888036
4280082505,1203497
4279162156,1116489
4304120682,1816860
4274709331,31139
4277024172,541337
4263174263,4868515
4287572590,6940031
4307557586,2567846
4288500602,7037361
4284637206,1948933
4341315871,8598632
4285942780,2358019
4341975794,8674372
4285955531,2188337
4321252320,5246402
4312822275,3632906
4288071233,7017797
4339763864,8491036
4276354176,363007
4279955256,1094335
4345333414,513058
4301345856,1388852
4344006623,191252
4256995470,3871527
4308969162,2878904
4288042102,6900611
4265027826,5339417
4268499830,6388481
4333602103,7446818
4306534702,2424364
4327354975,6342180
4315355166,4092522
4327620533,6378450
4255105746,3562801
4338436620,8389266
4257042020,3792437
4344712271,276416
4305738931,2316044
4285722383,2186457
4291291642,7403223
4337440052,8063482
4257037153,4094645
4299296396,8006153
4264096336,5124983
4274355934,221077
4269031255,6026047
4328506873,6512736
4320665451,5051950
4305002785,2109704
4309679511,3089020
4331555981,7238198
4303365636,1762698
4273161023,6771003
4336088153,7814970
4322378045,5198076
4279931390,1064709
4254140015,3175681
4275305182,459171
4329876235,6627990
4262076700,4741581
4322722305,5415382
4326918271,6190644
4339761812,8542018
4327942415,6425380
4331600980,7038796
4310473812,3190108
4250135035,2517041
4268694194,5991849
4313143656,3680676
4262608405,4691509
4261417042,4651397
4313800746,3748556
4344512502,448632
4337541250,8235538
4307138942,2515292
4270724264,6360763
4325253575,5880086
4277370764,648653
4309857764,3108752
4301540703,1543324
4331774086,7040348
4312954100,3653146
4251337930,2830833
4301358515,1390876
4302003160,1577206
4342156490,8612059
4316848793,4388628
4283593694,1821871
4337557663,8140526
4300957636,1527190
4312981912,3818796
4269399455,6249337
4310762470,3435856
4281072025,1288599
4316532286,4168636
4333513984,7586274
4328028036,6437592
4342080514,48460
4344250330,267582
4294402442,7777283
4264089502,5203405
4261193963,4666129
4342611081,97112
4258296044,4087111
4274626506,52333
4336905473,8058200
4295759064,7930813
4313637720,3853622
4296212454,8277059
4299695514,1185704
4265566701,5457547
4340268015,8454772
4292716536,7378355
4339624623,8483174
4309281443,3064776
4316669825,4552294
4314642124,3989878
4294703980,8123171
4276599014,733683
4253167855,3157589
4322035060,5185996
4337356214,8019800
4318056260,4501400
4302181682,1596422
4314386381,3945462
4301317565,1384428
4301842005,1561542
4292932195,7511019
4286351355,2439253
4309652395,2973374
4325710421,6024698
4308651093,3048008
4268195013,5871139
4334244261,7529868
4315760131,4136748
4331788101,7040530
4285040804,2394123
4346052266,506828
4285961606,2410209
4258702593,4069441
4253542451,3202147
4321102951,5106350
4298115743,823080
4314510255,3966662
4303755120,1919906
4262534500,4795237
4326746745,6169376
4296010294,7948223
4253516245,3008385
4282949871,1851561
4299615902,1032574
4342896493,236648
4320248752,4993346
4271407044,6398439
4286492092,2313139
4264637801,5284635
4280297593,1314019
4320100982,4977068
4285510983,2121067
4266007001,5430085
4284258565,1944789
4293995790,7705093
4342222964,8632006
4276617295,694817
4324870874,5961068
